BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
2109600,1420,MINFORD PLACE,10460,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2029770080,-73.891355,40.833172,203,17,15500,BX0303
2112632,5500,FIELDSTON RD,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2058451825,-73.901058,40.903245,208,11,34500,BX0803
2114490,1,EAST 161 STREET,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2024930001,-73.928497,40.829035,204,16,6302,BX0491
2120051,1225,MORRIS PARK AVENUE,10461,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2042050030,-73.847523,40.851095,211,13,29600,BX1102
2120270,1952,BENEDICT AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039300033,-73.8593,40.834156,209,18,22200,BX0904
2123941,5640,NETHERLAND AVE,10471,BRONX,Not Active,0,Other,2023,,,,2023,,,2059530550,-73.905957,40.905599,208,11,32300,BX0803
2125035,350,MARCONI STREET,10461,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2042260075,-73.839048,40.853529,211,13,28400,BX1161
2128824,120,ERSKINE PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051350051,-73.821923,40.861192,210,12,30201,BX1004
2128826,2440,HUNTER AVENUE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051350051,-73.824906,40.862135,210,12,30201,BX1004
2128829,140,EINSTEIN LOOP,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051350051,-73.821753,40.864979,210,12,30202,BX1004
2128847,140,DONIZETTI PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.832485,40.875903,210,12,46207,BX1004
2128850,170,DREISER LOOP,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.829615,40.877139,210,12,46207,BX1004
2128856,140,DEBS PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.82744,40.876395,210,12,46203,BX1004
2129112,500,EXTERIOR STREET,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2023510021,-73.930409,40.818595,201,8,6301,BX0401
2129132,2401,THIRD AVENUE,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2023190002,-73.931102,40.808286,201,8,5100,BX0101
3000010,20,JAY STREET,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3000190001,-73.986587,40.704313,302,33,2100,BK0202
3000179,90,SANDS STREET,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3000870009,-73.987219,40.70007,302,33,1300,BK0202
3000216,49,FLATBUSH AVENUE EXTENSION,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001200020,-73.985016,40.697339,302,33,1501,BK0202
3000242,271,CADMAN PLAZA EAST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001270001,-73.990047,40.695805,302,33,1300,BK0202
3000244,101,JOHNSON STREET,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3001310025,-73.986318,40.694937,302,33,1300,BK0202
3000246,11,METROTECH CENTER,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001320001,-73.985103,40.695426,302,33,1501,BK0202
3000257,360,ADAMS STREET,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3001390020,-73.988904,40.694122,302,33,1100,BK0202
3000259,335,ADAMS STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001407501,-73.988908,40.693565,302,33,1100,BK0202
3000265,6,METRO TECH,11201,BROOKLYN,Not Active,0,Other,2023,,,,2023,,,3001427502,-73.987205,40.694032,302,33,1100,BK0202
3000349,360,BRIDGE STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001480039,-73.985266,40.692632,302,33,1100,BK0202
3000350,81,WILLOUGHBY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001480046,-73.985753,40.692184,302,33,1100,BK0202
3000370,9,DEKALB AVENUE,11201,BROOKLYN,Active,3,Self-Reported Annual Inspection,2023,,,,2023,,,3001497503,-73.98254,40.689985,302,33,1502,BK0202
3000412,80,WILLOUGHBY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001527502,-73.985616,40.692162,302,33,1100,BK0202
3000428,141,LIVINGSTON ST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001540028,-73.988346,40.690647,302,33,3700,BK0202
3000534,120,SCHERMERHORN STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3001690017,-73.988923,40.690074,302,33,4300,BK0202
3001510,160,COLUMBIA HEIGHTS,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002080331,-73.996495,40.697982,302,33,301,BK0201
3001519,2,MONTAGUE TERRACE,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002080508,-73.99744,40.695547,302,33,301,BK0201
3001548,140,CADMAN PLAZA WEST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002120001,-73.99098,40.699994,302,33,100,BK0201
3001646,80,CRANBERRY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002210020,-73.992679,40.699552,302,33,100,BK0201
3001685,45,PINEAPPLE STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002260001,-73.993985,40.698459,302,33,100,BK0201
3001717,21,CLARK STREET,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3002300001,-73.995326,40.698094,302,33,301,BK0201
3001726,111,HICKS STREET,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3002310019,-73.994439,40.69821,302,33,501,BK0201
3001734,1,PIERREPONT STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002340008,-73.997032,40.696574,302,33,301,BK0201
3001779,35,PIERREPONT STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002350004,-73.996008,40.69603,302,33,301,BK0201
3001790,135,WILLOW ST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002350020,-73.995925,40.697123,302,33,301,BK0201
3001819,160,HENRY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002360001,-73.993851,40.695756,302,33,501,BK0201
3001825,55,PIERREPONT STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002367502,-73.995117,40.695783,302,33,501,BK0201
3001826,187,HICKS STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002360018,-73.995478,40.696019,302,33,501,BK0201
3001881,45,MONROE PLACE,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002370001,-73.992802,40.695822,302,33,502,BK0201
3001882,161,HENRY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002370008,-73.993826,40.695759,302,33,502,BK0201
3001883,155,HENRY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002370017,-73.993639,40.696157,302,33,502,BK0201
3001909,25,MONROE PLACE,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002370054,-73.992564,40.696324,302,33,502,BK0201
3001936,40,CLINTON STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002380065,-73.9919,40.695374,302,33,502,BK0201
3001937,300,CADMAN PLAZA WEST,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3002390001,-73.990869,40.695198,302,33,502,BK0201
3001944,57,MONTAGUE STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002410012,-73.996924,40.695525,302,33,301,BK0201
3001965,111-117,MONTAGUE STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002420008,-73.994987,40.69499,302,33,501,BK0201
3001978,62,PIERREPONT ST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002420027,-73.994767,40.695671,302,33,501,BK0201
3002008,195,MONTAGUE ST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002447501,-73.991472,40.694015,302,33,900,BK0201
3002033,62,MONTAGUE STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002470025,-73.99678,40.695468,302,33,301,BK0201
3002035,68,MONTAGUE STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002470028,-73.996589,40.695416,302,33,301,BK0201
3002054,98,MONTAGUE STREET,11201,BROOKLYN,Not Active,0,Other,2023,,,,2023,,,3002480015,-73.995301,40.695059,302,33,501,BK0201
3002095,175,REMSEN ST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002500007,-73.991634,40.693307,302,33,900,BK0201
3002105,180,MONTAGUE STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002500030,-73.991756,40.694079,302,33,900,BK0201
3002108,16,COURT STREET,11241,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3002500044,-73.990577,40.693445,302,33,900,BK0201
3002200,60,REMSEN STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002530053,-73.995943,40.694482,302,33,501,BK0201
3002201,70,REMSEN STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002530057,-73.995658,40.694403,302,33,501,BK0201
3002242,44,COURT STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002550001,-73.990963,40.692591,302,33,900,BK0201
3002248,32,COURT STREET,11201,BROOKLYN,Active,4,Self-Reported Annual Inspection,2023,,,,2023,,,3002550044,-73.990758,40.693014,302,33,900,BK0201
3002538,142,JORALEMON STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002640015,-73.99357,40.692909,302,33,700,BK0201
3002539,150,JORALEMON ST,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002640017,-73.993267,40.692863,302,33,700,BK0201
3002543,75,LIVINGSTON STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002650001,-73.991742,40.691688,302,33,900,BK0201
3002547,184,JORALEMON STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002650039,-73.991901,40.692671,302,33,900,BK0201
3002549,50,COURT STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002650043,-73.9911,40.692314,302,33,900,BK0201
3002556,85,LIVINGSTON STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002660012,-73.990823,40.69143,302,33,900,BK0201
3002557,65,COURT STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002660020,-73.991227,40.692012,302,33,900,BK0201
3002558,210,JORALEMON STREET,11201,BROOKLYN,Active,3,Self-Reported Annual Inspection,2023,,,,2023,,,3002667501,-73.990491,40.692459,302,33,900,BK0201
3002707,96,SCHERMERHORN STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3002710047,-73.990174,40.690488,302,33,900,BK0201
3014856,150,55TH STREET,11220,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3008280001,-74.02093,40.646941,307,38,2200,BK0702
3022136,359,NINTH STREET,11215,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010057502,-73.984694,40.668403,306,39,13700,BK0602
3023223,506,6TH AVENUE,11215,BROOKLYN,Not Active,0,Other,2023,,,,2023,,,3010290045,-73.985884,40.665725,306,39,13900,BK0602
3024466,209,LINCOLN PLACE,11217,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010590061,-73.97334,40.675252,306,39,15900,BK0602
3024471,1,PLAZA ST WEST,11217,BROOKLYN,Not Active,0,Other,2023,,,,2023,,,3010600008,-73.971148,40.675145,306,39,15900,BK0602
3024625,39,PLAZA STREET WEST,11217,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010640018,-73.971437,40.673665,306,39,15900,BK0602
3024627,47,PLAZA STREET WEST,11217,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3010640024,-73.971319,40.673344,306,39,15900,BK0602
3024655,90,EIGHTH AVE,11215,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010650037,-73.973247,40.673073,306,39,15700,BK0602
3024765,118,8TH AVENUE,11215,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010670045,-73.973738,40.672359,306,39,15700,BK0602
3024821,9,PROSPECT PARK WEST,11215,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010680037,-73.970933,40.671777,306,39,16500,BK0602
3024968,27,PROSPECT PARK WEST,11215,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010720040,-73.971752,40.670728,306,39,16500,BK0602
3025018,35,PROSPECT PARK WEST,11215,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3010730041,-73.972163,40.670229,306,39,16500,BK0602
3029254,753,CLASSON AVE,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011680006,-73.96011,40.674732,308,35,21700,BK0802
3029306,10,PLAZA STREET EAST,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011690001,-73.970647,40.675474,308,39,15900,BK0602
3029309,385,FLATBUSH AVENUE,11238,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3011690009,-73.971736,40.676202,308,39,15900,BK0602
3029312,50,PLAZA STREET EAST,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011700001,-73.969065,40.674831,308,35,20700,BK0801
3029313,36,PLAZA STREET,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011700005,-73.969483,40.67524,308,35,20700,BK0801
3029314,34,PLAZA STREET EAST,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011700009,-73.969558,40.67529,308,35,20700,BK0801
3029628,135,EASTERN PARKWAY,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011790047,-73.964289,40.672162,308,35,21500,BK0801
3029636,41,EASTERN PARKWAY,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011790096,-73.966946,40.672887,308,35,21500,BK0801
3029665,10,GRAND ARMY PLAZA,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3011830002,-73.969069,40.672833,355,35,17700,BK5591
3034357,1720,BEDFORD AVENUE,11225,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3013020001,-73.957214,40.664762,309,35,32500,BK0901
3035751,447,KINGSBOROUGH 4TH WALK,11233,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3013440175,-73.924931,40.675242,308,41,30700,BK0802
3039983,33-35,SARATOGA AVENUE,11233,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3014920001,-73.917769,40.685898,316,41,37300,BK1601
3042881,303,VERNON AVENUE,11206,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3015850001,-73.939607,40.695732,303,36,28300,BK0302
3043113,383,PULASKI STREET,11206,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3015950024,-73.934812,40.694036,303,36,28700,BK0302
3048341,760,BROADWAY,11206,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3017230001,-73.941604,40.700528,303,36,28501,BK0302
3051074,390,NOSTRAND AVENUE,11216,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3018120042,-73.950725,40.686092,303,36,24300,BK0301
3054892,185,HALL STREET,11205,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3019050001,-73.965678,40.692336,302,35,19300,BK0204
3054896,195,WILLOUGHBY AVENUE,11205,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3019050080,-73.964181,40.692048,302,35,19300,BK0204
3054897,215,WILLOUGHBY AVENUE,11205,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3019050120,-73.96306,40.692179,302,35,19300,BK0204
3055374,21,SAINT JAMES PLACE,11205,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3019330001,-73.965001,40.689103,302,35,19300,BK0204
3055375,309,LAFAYETTE AVENUE,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3019330060,-73.963664,40.688468,302,35,19300,BK0204
3055377,333,LAFAYETTE AVENUE,11238,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3019330100,-73.961886,40.688674,302,35,19300,BK0204
3057474,62,HANSON PLACE,11217,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020030020,-73.975096,40.685414,302,35,3500,BK0203
3057913,1274,BEDFORD AVENUE,11216,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020220018,-73.953282,40.680142,303,36,24700,BK0301
3057921,45,NORTH ELLIOT PLACE,11205,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020270001,-73.977428,40.697,302,35,21100,BK0203
3058223,3,METROTECH CENTER,11201,BROOKLYN,Active,3,Self-Reported Annual Inspection,2023,,,,2023,,,3020580017,-73.984786,40.693691,302,33,1502,BK0202
3058246,141,WILLOUGHBY STREET,11201,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3020600001,-73.983135,40.692085,302,33,1502,BK0202
3058255,122,ASHLAND PLACE,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020610040,-73.979034,40.692463,302,35,3101,BK0203
3058256,191,WILLOUGHBY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020610060,-73.98056,40.691989,302,35,3101,BK0203
3058257,175,WILLOUGHBY STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020610080,-73.981104,40.692008,302,35,3101,BK0203
3058264,140,SAINT EDWARDS STREET,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020680117,-73.977689,40.692636,302,35,3101,BK0203
3058410,121,DEKALB AVENUE,11201,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3020880004,-73.977586,40.6898,302,35,3101,BK0203
3058752,29,FORT GREENE PLACE,11217,BROOKLYN,Active,3,Self-Reported Annual Inspection,2023,,,,2023,,,3020980013,-73.976905,40.688834,302,35,3300,BK0203
3058921,101,LAFAYETTE AVENUE,11217,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3021000072,-73.974093,40.687261,302,35,18100,BK0203
3059262,67,HANSON PLACE,11217,BROOKLYN,Not Active,0,Other,2023,,,,2023,,,3021140001,-73.974897,40.685452,302,35,3500,BK0203
3059506,60,BROADWAY,11249,BROOKLYN,Not Active,0,Other,2023,,,,2023,,,3021307501,-73.966426,40.710581,301,34,54900,BK0102
3059901,626,WYTHE PLACE,11249,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3021750070,-73.964589,40.704468,301,34,54500,BK0103
3059905,121,WILSON STREET,11249,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3021760001,-73.962623,40.705274,301,34,54500,BK0103
3071200,91,BOERUM STREET,11206,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3030600075,-73.945513,40.705676,301,34,50500,BK0104
3076376,315,WYCKOFF AVE,11237,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3033380001,-73.911981,40.700045,304,37,43900,BK0402
3082700,2025-07-29T00:00:00.000,HEGEMAN AVENUE,11212,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,1036210001,-73.91186298,40.65558354,316,42,89600,BK1602
3083450,17,HINSDALE STREET,11207,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3036820033,-73.901487,40.674961,305,37,114400,BK0502
3103615,1275,LINDEN BOULEVARD,11212,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3047180001,-73.911699,40.654161,317,42,89000,BK1704
3105176,660,EAST 98TH STREET,11236,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3047570001,-73.910287,40.653644,317,42,92800,BK1704
3106612,728,EAST NEW YORK AVENUE,11203,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3047950016,-73.938667,40.662306,309,40,87401,BK0902
3114603,580,FLATBUSH AVENUE,11225,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3050260100,-73.960577,40.659576,309,40,79802,BK0902
3114604,590,FLATBUSH AVENUE,11225,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3050260132,-73.960552,40.659126,309,40,79802,BK0902
3115913,160,PARKSIDE AVENUE,11226,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3050530018,-73.962911,40.654469,314,40,50804,BK1401
3116130,416,OCEAN AVE,11226,BROOKLYN,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,3050610040,-73.961521,40.652714,314,40,50804,BK1401
3116307,10,STRATFORD ROAD,11218,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3050710006,-73.969599,40.648462,314,40,50600,BK1402
3116661,123,LINDEN BOULEVARD,11226,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3050840084,-73.954227,40.652415,317,40,82200,BK1701
3117135,65,EAST 19TH STREET,11226,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3051000091,-73.961827,40.647991,314,40,51002,BK1401
3121396,1169,OCEAN AVENUE,11230,BROOKLYN,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,3052410018,-73.957922,40.633876,314,45,76600,BK1401
3124302,136,OCEAN PARKWAY,11218,BROOKLYN,Not Active,0,Other,2023,,,,2023,,,3053280023,-73.97507,40.646861,312,39,50002,BK1203
